id,title,author,description,genres,coverUrl
2JGBPgAACAAJ,Poetry,Jessie Lendennie,Offers information for poets and others who are interested in knowing more about how the poetry world works.,Language Arts & Disciplines,https://books.google.com/books/content?id=2JGBPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
PhJbAAAAMAAJ,The Selected Levis,"Larry Levis, David St. John",A collection of the poems of Larry Levis. It features poetry selected from his first five books: Wrecking Crew (1972); The Afterlife (1976); The Dollmaker's Ghost (1981); Winter Stars (1985); and The Widening Spell of the Leaves (1991).,LITERARY CRITICISM,https://books.google.com/books/content?id=PhJbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
mei5ngEACAAJ,National Geographic Book of Animal Poetry,"Emily Dickinson, Robert Frost, Rudyard Kipling",Full-color photographs accompany two hundred poems about animals.,Juvenile Nonfiction,https://books.google.com/books/content?id=mei5ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
ynPCsgEACAAJ,An Anthology of Recent Poetry (Classic Reprint),L. D'o; Walters,"Excerpt from An Anthology of Recent Poetry The best poetry is always about the Earth itself and all the strange and lovely things that compose and inhabit it. When a 'great poet' sets himself the task of some 'big theme' he needs only to hold, as it were, a magnifying glass to the earth. We, who are born and live here, like very much to imagine other worlds, and we have even mentally constructed such another in which to exist after dying on this one; but we were careful to make it a glorified version of our own earth with everything we most love here intensified and improved to the utmost stretch of human imagination. To each man his 'best poetry' is that which he is able most to enjoy. The first object of poetry is to give pleasure. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Poetry,https://books.google.com/books/content?id=ynPCsgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
nJ0gAQAAIAAJ,What I Think I Know,Robert Dana,"Poetry. Robert Dana's WHAT I THINK I KNOW is the fruit of a lifetime's quiet dedication to the art of poetry. These rigorously clear and deeply felt poems repay the closest reading. My hope is that this selection-chosen from over three decades of writing-will bring a host of new readers to a poet whose fullness of vision and strangely inward music represent, in fact, the true voice of poetry itself-Jay Parini. WHAT I THINK I KNOW is a lush and sensual re-evaluation of the world of objects-Today, everything takes/ the color of the sun. The air/ is filed and fine with it;/ the dead leaves, lumped/ and molten; flattened grass/ taking it like platinum (At the Vietnam War Memorial, Washington, D.C.)-validated throughout by a constant incarnation of the divine in the everyday. Dana was born in Boston in 1929, and has lived in Iowa for many years, where he is poet-in-residence at Cornell College.",Poetry,https://books.google.com/books/content?id=nJ0gAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
IjpStAEACAAJ,Naming the Unnameable,Michelle Bonzcek Evory,"Naming the Unnameable: An Approach to Poetry for the New Generation assembles a wide range of poetry from contemporary poets, along with history, advice, and guidance on the craft of poetry. Informed by a consideration to the psychology of invention, Michelle Bonczek Evory¿s writing philosophy emphasizes both spontaneity and discipline, teaching students how to capture the chaos in our memories, imagination, and bodies with language, and discovering ways to mold them into their own cosmos, sculpt them like clay on a page. Exercises aim to make writing a form of play in its early stages that gives way to more enriching insights through revision, embracing the writing of poetry as both a love of language and a tool that enables us to explore ourselves and understand the world. Naming the Unnameable promotes an understanding of poetry as a living art and provides ways for students to involve themselves in the growing contemporary poetry community that thrives in America today.",,https://books.google.com/books/content?id=IjpStAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
wGyfPtw6BhYC,Hailstones and Halibut Bones,Mary Le Duc O'Neill,Twelve poems reflect the author's feelings about various colors.,Blind,https://books.google.com/books/content?id=wGyfPtw6BhYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
SO2lQgAACAAJ,The Norton Anthology of Poetry,Alexander Ward Allison,"Poetry from the 13th To 1938. Poets appearing according to the dates of their births, and their poems according to the dates of their publication in volume form.",American poetry,
-gTFQgAACAAJ,Poets in Their Time,Barbara Everett,"In Poets in their Time Barbara Everett brings her extraordinary ability to read closely and her intimate knowledge of the period to an examination of Donne, Milton, Marvell, Rochester, Pope, Keats, Browning, Eliot, Auden, and Philip Larkin. The implicit argument of these twelve essays is designed to show the way each poet remains an individual while interacting with the conditions of a particular historical context. `quite exceptionally good ... one of the finest collections of criticism for years ... It blends historical insight and critical perception with real originality' Frank Kermode, London Review of Books `She has an acute ear for a poet's voice, both in the individual life and in the work as a whole. She convincingly hears the timbre of the sonnet-sequence in the sounds and silences of Keats' Odes and she catches Donne sounding both like a preacher and a great frequenter of plays"", neatly characterizing his tone as one of ""amiable rancour"" ... But an earwithout a brain is not enough. Barbara Everett also shows a developed and fastidious historical imagination.' Tim Deveson, Times Educational Supplement `it makes me feel like a donkey munching thistles. The prose in these critical studies is knotty but nourishing and each essay emphasises the essential unfamiliarity of the well known. Jonathan Keats, Independent `the kind of thoughtful appreciation is that Donne, among others, would agree was worth waiting a few hundred years for.'Clive James, Observer""",Language Arts & Disciplines,https://books.google.com/books/content?id=-gTFQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
n6zTAAAAMAAJ,Selected Poetry and Prose,Samuel Taylor Coleridge,"Edited, with an Introduction, by Donald A Stauffer.",Literary Collections,https://books.google.com/books/content?id=n6zTAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
GPzPQgAACAAJ,Poetry with Feeling,Terence McCarthy,"Terence McCarthy was born and raised in Cedar Rapids, Iowa. He attended Marquette University and received his masteras degree in International Relations from the University of Southern California. Over the years, Mr. McCarthy had a predilection towards writing occasional poetry and limericks but was not motivated to write poems of any consequence until he met his wife (Teresa) in the 1980s. As their relationship grew, Mr. McCarthy took to writing poetry to Teresa in an attempt to capture the moment of this new and powerful force in their lives. This resulted in a collection of poems that was published as Mr. McCarthyas first book of poetry in 1988. Subsequently, Mr. McCarthy wrote poetry with a number of different themes. These poems are in this manuscript. Many have been published individually in poetry anthologies. They offer a diversity of feelings and a variety of perspectives rarely seen under one cover.",Poetry,https://books.google.com/books/content?id=GPzPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
OkHCDwAAQBAJ,Silence and Articulacy in the Poetry of Medbh McGuckian,Maureen E. Ruprecht Fadem,"Silence and Articulacy in the Poetry of Medbh McGuckian is an innovative contribution to the scholarship on Belfast poet, Medbh McGuckian. This book considers the entire oeuvre of this globally respected Irish woman writer, a member of the contemporary avant-garde with now fifteen (U.S. published) volumes and numerous individual publications. The author positions McGuckian’s oeuvre as political and historical poetry and offers a provocative new assessment of its crafted silences. This work argues that it is the muted character of McGuckian’s poems—a consequence of a defamiliarized language, the overwhelming sway of the image, and a profusion of intertextual quoting—that constitutes their agency and force. The silences are read as a response to the precarious positionality of poet and speaker at the site of “disaster” and the limits of articulacy. In line with Rukeyser’s notion of the life of poetry, the life of McGuckian's silences is located, Fadem argues, in the poems’ production, as revealed self-reflexively, and in their prolonged consumption. This oeuvre operates as a formidable counter-discourse by converting poetry's reception into a much protracted task that redistributes the temporal economy of poem and reader and disrupts the given structures of time, place, and the order of things.",Literary Criticism,https://books.google.com/books/content?id=OkHCDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
fPxZAAAAMAAJ,English Poetry and the English Language,Frederick Wilse Bateson,The thesis advanced in this short book is that a proper understanding and appreciation of poetry is not obtained by investigating the particular poet's career or the nature of the society in which he has grown up. These are at best secondary considerations. It is the special uses to which he puts his society and personality in the language of his time that are ultimately decisive. The thesis is illustrated in a survey of English poetry from the Renaissance to the present day. In this third edition the opportunity has been taken to expand the arguemnt and bring some of its details up to date. -- Book Jacket.,Language Arts & Disciplines,https://books.google.com/books/content?id=fPxZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
6Lw5YgEACAAJ,The Feather Room,Anis Mojgani,"In The Feather Room, Mojgani further explores storytelling in poetic form while traveling farther down the path of magic realism, endowing his tales with a greater sense of fantasy and brightness. The work recounts loss and heartbreak while discovering lightness and beauty on the other side.",Poetry,https://books.google.com/books/content?id=6Lw5YgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
3lNhAAAAMAAJ,The Rhetoric of Renaissance Poetry,"Thomas O. Sloane, Raymond B. Waddington","""The Rhetoric of Renaissance Poetry is meant to demonstrate to the modern student the general importance of rhetoric in the study of English Poetry in the sixteenth and seventeenth centuries. By argument and by example the ten essays serve to define the present state of rhetorical criticism as it is practiced by younger generation of scholar-critics, trained upon those monumental studies by Tuve, Howell, and Ong which spurred the revival of rhetoric in literary study. The present essays are characterized by their common effort to implement the rhetorical approach as a more flexible, subtler, and wider -ranging critical methodology than that employed by critics before the revival. Accordingly, there are efforts to discriminate more precisely the nature and evolution of Renaissance rhetoric; to respect the differences between rhetorical theory and poetic practice; to subject to scrutiny kinds of poetry not usually associated with rhetorical structures, figures , and techniques, there emerges as well a significant concern with the broader rhetorical situation, such as the projected speaker-audience relationship, the definition of audience and of speaker's voice, and the ways in which the rhetoric of a poem involves the reader directly in the formulation of its meaning. Rhetorical criticism is the subject of the volume, but it is a kind which has been absorbed increasingly into the mainstream of critical methodology, distinguished itself by a dominant attitude or point of view rather than by a single-minded application of the rules and definition from rhetoric handbooks. Through this syncretic flexibility the volume best reveals the richly heuristic qualities of the rhetorical approach to poetry. Because the collection includes a number of essays which are important, and even provocative, in their implications, it will be of interest to specialist and students of this period generally as well as to those more particularly concerned with rhetoric.""-Publisher",Language Arts & Disciplines,https://books.google.com/books/content?id=3lNhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
0eNeAAAAMAAJ,"Lorca, Alberti, and the Theater of Popular Poetry",Sandra Cary Robertson,"Although Lorca and, to a lesser extent, Alberti, are commonly described as popular poets, little has been done to demonstrate their fundamental attraction to, and repeated experiments with, the poetry of Spain's oral tradition. In this study of Lorca and Alberti's early dramatic works, lectures, and presentations, we see that lo popular was an essential feature in their very conception of art, as well as in their view of themselves as Spain's leading literary ambassadors, during the years 1923 to 1935.",Literary Collections,https://books.google.com/books/content?id=0eNeAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
eVgKzgEACAAJ,Sidereal Messenger,Nicholas Wolf,"Nicholas Wolf was born in Pennsylvania, grew up outside of Philadelphia, and was educated at Harvard where he majored in English. He studied creative writing with Edwin Honig, John Hawkes, and Lillian Hellman. His previous books of poetry include Lost and Found, published in 2007 and Sunflowers, published in 2014. This further collection of his poetry contains 30 of his poems, dealing with life, death, romance, sadness, loss, youth, aging, and much more.Mr. Wolf continues to suggest that modern poetry must take hold of the reader as all great poetry has done in the past. No formal rules can excuse a remoteness; no ingenious structure should substitute for a transforming experience.",,https://books.google.com/books/content?id=eVgKzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
3NxrBwAAQBAJ,Whispers: Poetry from My Soul,Carol Stone-Taylor,"Whispers: Poetry from My Soul presents a collection of soulful glimpses into Carol Stone-Taylor's spiritual journey. God is our constant companion on our journeys. His loving-kindness is manifested in the joys of life and love along with the pain of sorrow and death. God's glory, blessings, mercy, and grace surround us and breathe life into us. As a child of God, Stone-Taylor celebrates the growth through which she is constantly discovering the presence of God in her life. Through her poetry, she expresses her awareness of His omnipotent presence in all aspects of life. The collected verses in Whispers: Poetry from My Soul are her revelations of God's awesome, loving nature and the reality of His Grace in her life. A Georgia Snowstorm An unpredicted blizzard blinded midnight warriors, as pristine blankets of snow smothered April's flowering daffodils. Streetlights glowed like moonbeams in crystallized halos. Georgia pines bowed to the wind's whispers. ...",Poetry,https://books.google.com/books/content?id=3NxrBwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
u1Zr0QEACAAJ,"Young Folks Book of Poetry, Containing a Collection of the Best Short and Easy Poems for Reading and Recitation in Schools and Families;",Loomis J 1831-1896 Campbell,"""Young Folks Book of Poetry"" is a delightful collection of short and easy poems perfect for young readers. Compiled in 1880 by Loomis J. Campbell, this anthology features a curated selection of verses suitable for reading and recitation in schools and families. The poems are chosen for their accessibility and appeal to children, making this volume an excellent introduction to the world of poetry. A wonderful resource for educators and parents seeking to enrich children's literary experiences with classic verse. This collection provides enduring appeal and timeless value. This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Education,https://books.google.com/books/content?id=u1Zr0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cc4uzAEACAAJ,The Motive for Metaphor,Henry M. Seiden,"This book is a small anthology: each chapter a kind of meditation-on poetry and psychoanalysis; on a poem, sometimes two; on poetry in general; on thought itself. The poems are beautiful, some are contemporary, some are classical and well worth a reader's attention. ""The motive for metaphor"" is the title of a short poem of Wallace Stevens in which he says he is ""happy"" with the subtleties of experience. He likes what he calls the ""half colours of quarter things,"" as opposed to the certainties, the hard primary ""reds"" and ""blues."" To grasp and make sense of what is elusive (and beautiful), that is, for the essential and puzzling condition of poetry, we are obliged to make metaphors. The same is perhaps true of psychoanalysis-this is the essential argument of the book.The chapters were originally poetry columns that the author wrote for Psychologist-Psychoanalyst and Division/Review (both journals of the Division of Psychoanalysis of the American Psychological Association). The chapters are arranged alphabetically by poet but otherwise follow no conceptual order. The author hopes that they might be read that way too-the book to be picked up, a few chapters read and thought about, and then put aside for reading more at another time.With a Foreword by Nancy McWilliams, PhD.",Poetry,https://books.google.com/books/content?id=Cc4uzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
IkGFMHc8w3sC,"Classical Arabic Begging Poetry and Šakwā, 8th-12th Centuries",Georgia-Nepheli Papoutsakis,"Intro; Arabische Studien; Table of Contents; Acknowledgements; Introduction; Abu Dulama, Abu s-Samaqmaq and Other Early; 1.1 The Early Kufans; 1.2 Abu Dulama; 1.3 Abu s-Samaqmaq; 1.4 Abu Firʻawn as-Sasi; Ibn al-Hajjaj and the Yatima Poets; 2.1 The Yatīma Poets; 2.2 Ibn al-Hajjāj; Ibn Quzman and His Predecessors; 3.1 Begging Poetry and Sakwā Prior to Ibn Quzmān; 3.2 Ibn Quzmān; Epilogue; Bibliography; Appendix: Select Arabic Texts; Index: Names of Poets.",History,https://books.google.com/books/content?id=IkGFMHc8w3sC&printsec=frontcover&img=1&zoom=1&source=gbs_api
pByszgEACAAJ,Poetry with a Lawyer Collection Iii,James W Jim Bill Keenan,There's no available information at this time. Author will provide once information is available.,,https://books.google.com/books/content?id=pByszgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
EVEOAQAAMAAJ,The Columbia Granger's Index to Poetry in Anthologies,Tessa Kale,"For over a hundred years, The Columbia Granger's Index to Poetry in Anthologies has been the preeminent index for answers to questions about the world of poetry, identifying the author of a poem or the anthologies in which it can be found when only a title, first line, or last line is known. This latest edition-a ""must have"" for libraries-brings its index up to date as of May 31, 2006. This latest version features 85,000 classic and contemporary poems by 12,000 poets. Also included are works in translation and for the first time poetry in Spanish, Vietnamese, and French. The subject organization of the poems is especially useful. Hundreds of new subjects have been added, indexing poems on highly relevant topics such as Osama bin Laden, the war in Iraq, Dick Cheney, the Internet, and Rosa Parks, as well as timeless subjects like the Bill of Rights, unspoken love, faith, and inspiration. Our impressive team of consultants includes J. D. McClatchy, Harvey Shapiro, and former poet laureate Mark Strand. From The Norton Anthology of Poetry (2005 edition) to Poetry after 9/11 and Garrison Keillor's Good Poems, this new edition puts readers in touch with the best of the latest anthologies and the lasting favorites.",Literary Criticism,https://books.google.com/books/content?id=EVEOAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
pbDcOBnsFhoC,A More Beautiful Question,Glenn Hughes,"Intro -- Contents -- Acknowledgments -- Introduction -- 1. Childhood, Transcendence, and Art -- 2. Spiritual Functions of Art -- 3. Elemental Meaning and Gerard Manley Hopkins -- 4. Emily Dickinson and the Unknown God -- 5. A Pattern of Timeless Moments: T.S. Eliot's Four Quartets -- 6. Art and Spiritual Growth -- Conclusion -- Notes -- Bibliography -- Index.",Literary Criticism,https://books.google.com/books/content?id=pbDcOBnsFhoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
aTkOAAAAMAAJ,American Folk Poetry,Duncan Emrich,"A collection of American songs, poems, and ballads, grouped under such headings as ""Children's Songs"", ""Love"", ""Wars and Other Disasters"", and ""Work Chants.""",Literary Criticism,
RmjyDwAAQBAJ,The Paraclete Poetry Anthology,Mark S. Burrows,"The anthology spans the first ten years of the poetry series at Paraclete Press. Included are poems by Phyllis Tickle, Scott Cairns, Paul Mariani, Anna Kamienska, Fr. John-Julian, SAID, Bonnie Thurston, Greg Miller, William Woolfitt, Rami Shapiro, Thomas Lynch, Paul Quenon, and Rainer Maria Rilke.",Poetry,https://books.google.com/books/content?id=RmjyDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
H7RkAAAAMAAJ,"Index to Poetry for Children and Young People, 1982-1987",G. Meredith Blackburn,"A title, subject, author, and first line index to poetry in collections for children and young people.",Reference,https://books.google.com/books/content?id=H7RkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
NRlHvgAACAAJ,The Poetry of H. P. Lovecraft,H. P. Lovecraft,"H.P. Lovecraft was an American author best known for his classic horror fiction. Lovecraft was virtually an unknown writer during his short lifetime but he is now considered to be one of the most famous writers in the genre of horror fiction. Among Lovecraft's best known works are The Call of Cthulhu, At the Mountains of Madness, and The Shadow Out of Time.This collection includes 41 poems and 36 sonnets.",,
ASrfDwAAQBAJ,Ancient Philosophy,Daniel W. Graham,"A comprehensive yet accessible survey of ancient philosophy, covering Greek, Roman, and early Judeo-Christian philosophy, ideal for introductory courses in the ancient roots of modern worldviews Part of the popular Fundamentals of Philosophy series, Ancient Philosophy is an ideal resource for beginning students as well as for advanced students wishing to hone their understanding of the philosophies of the ancient world. Clear and engaging, this book covers a representative selection of major ancient thinkers, movements, and schools of thought, including the Sophists and other significant Presocratics, Socrates, Plato, Aristotle, Hellenistic philosophy, the Stoics, the Skeptics, and early Judeo-Christian philosophy up to Augustine. Written by a prominent scholar and author in ancient philosophy studies, this book: Provides an overview of important issues in the study of the philosophies of the ancient world Explores the relevance of the theories of ancient thinkers to the modern world Charts the progression in the ancient world from worldviews based in mythology to systems of thought based on the analysis of evidence Presents up-to-date scholarship as well as historical material from ancient sources Assumes no prior knowledge of philosophy and examines all arguments carefully and sequentially",Philosophy,https://books.google.com/books/content?id=ASrfDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Pu4dvAEe6gsC,Thinking about Thinking,Adriaan Theodoor Peperzak,"This essay in metaphilosophy aims at showing that philosophy is indeed a conversation by clarifying many, if not all, features that determine the philosophical practice as provocative, responsive, dialogical, communitarian, educational, and transformative. Since philosophical thought is also rooted in a dimension of faith, this basic relation is made explicit and concretized through analyses of a particular form of interaction between faith and philosophy.",Philosophy,https://books.google.com/books/content?id=Pu4dvAEe6gsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1arGI9NZcAkC,An Introductory Philosophy of Medicine,James A. Marcum,"In this book the author explores the shifting philosophical boundaries of modern medical knowledge and practice occasioned by the crisis of quality-of-care, especially in terms of the various humanistic adjustments to the biomedical model. To that end he examines the metaphysical, epistemological, and ethical boundaries of these medical models. He begins with their metaphysics, analyzing the metaphysical positions and presuppositions and ontological commitments upon which medical knowledge and practice is founded. Next, he considers the epistemological issues that face these medical models, particularly those driven by methodological procedures undertaken by epistemic agents to constitute medical knowledge and practice. Finally, he examines the axiological boundaries and the ethical implications of each model, especially in terms of the physician-patient relationship. In a concluding Epilogue, he discusses how the philosophical analysis of the humanization of modern medicine helps to address the crisis-of-care, as well as the question of “What is medicine?” The book’s unique features include a comprehensive coverage of the various topics in the philosophy of medicine that have emerged over the past several decades and a philosophical context for embedding bioethical discussions. The book’s target audiences include both undergraduate and graduate students, as well as healthcare professionals and professional philosophers. “This book is the 99th issue of the Series Philosophy and Medicine...and it can be considered a crown of thirty years of intensive and dynamic discussion in the field. We are completely convinced that after its publication, it can be finally said that undoubtedly the philosophy of medicine exists as a special field of inquiry.”",Medical,https://books.google.com/books/content?id=1arGI9NZcAkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
yMwiTTpwasgC,Descartes: Meditations on First Philosophy,René Descartes,"The Meditations, one of the key texts of Western philosophy, is the most widely studied of all Descartes' writings. This authoritative translation by John Cottingham, taken from the much acclaimed three-volume Cambridge edition of the Philosophical Writings of Descartes, is based upon the best available texts and presents Descartes' central metaphysical writings in clear, readable modern English. As well as the complete text of the Meditations, the reader will find a thematic abridgement of the Objections and Replies (which were originally published with the Meditations) containing Descartes' replies to his critics. These extracts, specially selected for the present volume, indicate the main philosophical difficulties which occurred to Descartes' contemporaries and show how Descartes developed and clarified his arguments in response. This edition contains a new comprehensive introduction to Descartes' philosophy by John Cottingham and the classic introductory essay on the Meditations by Bernard Williams.",Philosophy,https://books.google.com/books/content?id=yMwiTTpwasgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
RjnRswVvVIEC,Philosophy of Language,William G. Lycan,"Philosophy of Languageintroduces the non-specialist to the main issues and theories in twentieth-century philosophy of language, focusing specifically on linguistic phenomena. Part I explores several theories of how proper names, descriptions, and other terms bear a referential relation to non-linguistic objects. Part II surveys competing theories of linguistic meaning and compares their various advantages and liabilities. Part III introduces the basic concepts of linguistic pragmatics, includes a detailed discussion of the problems of indirect force, and Part IV examines linguistic theories of metaphor.",Language Arts & Disciplines,https://books.google.com/books/content?id=RjnRswVvVIEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
5VEwEAAAQBAJ,Philosophy of Perception,William Fish,"The philosophy of perception investigates the nature of our sensory experiences and their relation to reality. In the second edition of this popular book, William Fish introduces the subject thematically, setting out the major theories of perception together with their motivations and attendant problems. While providing historical background to debates in the field, this comprehensive overview focuses on recent presentations and defenses of the different theories, and looks beyond visual perception to take into account the role of other senses. The second edition organizes the contents into two main parts: the first deals with philosophical theories of perception, and the second covers key topics and issues in perception as they are discussed in philosophy, cognitive science, and psychology. Two completely new chapters have been added – one on color and color vision; and a second on the interaction between sense modalities – and other chapters have been significantly updated to include discussion of topics such as pre-twentieth-century philosophy of perception, phenomenal intentionality, color adverbialism, predictive processing approaches to perception, ecological approaches to perception, and in-depth discussions of the non-visual senses. Additional updates include fuller and easier-to-understand explanations of some important views that were glossed over in the first edition and greater coverage of research from the last 25 years. All chapter summaries, references, and Suggested Reading lists at the end of each chapter have been brought up to date and the volume now includes a more extensive index at the back of the book. Key Features and Benefits: The only single-authored textbook on philosophy of perception currently available Devoted to contemporary theories and topics, but with appropriate historical coverage for fuller understanding of contemporary work Each chapter includes a chapter overview, questions for further consideration, and an annotated list of Suggested Reading Includes coverage of topics like: the phenomenal principle perception and hallucination perception and content naïve realism and disjunctivism intentionalism and representationalism the nature of content qualia theories and phenomenal intentionality perception and empirical science color and color science theories of non-visual perception Molyneux’s problem cross-modal illusions multimodality Key Changes to the Second Edition The division of the book into two major parts: Part I on philosophical theories of perception, Part II on key interdisciplinary topics in perception The addition of two new chapters on color and color vision, and interaction between different sense modalities More topics from the last 25 years of philosophy of perception Combined chapters on belief acquisition theories and intentional theories into one larger chapter More material on the growing intersection of the philosophy and psychology of perception Includes coverage of Molyneux’s problem and of cross-modal illusions Updated chapter summaries, references, and Suggested Reading lists at the end of each chapter A summary table and a more extensive index",Philosophy,https://books.google.com/books/content?id=5VEwEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
oFxQCgAAQBAJ,Hellenistic Philosophy,,"This new edition of Hellenistic Philosophy--including nearly 100 pages of additional materia--offers the first English translation of the account of Stoic ethics by Arius Didymus, substantial new sources on Epicureanism, Stoicism, and Scepticism, expanded representation of Plutarch and Cicero, and a fuller presentation of papyrological evidence. Inwood and Gerson maintain the standard of consistency and accuracy that distinguished their translations in the first edition, while regrouping some material into larger, more thematically connected passages. This edition is further enhanced by a new, more spacious page design.",Philosophy,https://books.google.com/books/content?id=oFxQCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
bNCvyLxEAXgC,The Individual and the Cosmos in Renaissance Philosophy,Ernst Cassirer,"This provocative volume, one of the most important interpretive works on the philosophical thought of the Renaissance, has long been regarded as a classic in its field. Ernst Cassirer here examines the changes brewing in the early stages of the Renaissance, tracing the interdependence of philosophy, language, art, and science; the newfound recognition of individual consciousness; and the great thinkers of the period—from da Vinci and Galileo to Pico della Mirandola and Giordano Bruno. The Individual and the Cosmos in Renaissance Philosophy discusses the importance of fifteenth-century philosopher Nicholas Cusanus, the concepts of freedom and necessity, and the subject-object problem in Renaissance thought. “This fluent translation of a scholarly and penetrating original leaves little impression of an attempt to show that a ‘spirit of the age’ or ‘spiritual essence of the time’ unifies and expresses itself in all aspects of society or culture.”—Philosophy",Biography & Autobiography,https://books.google.com/books/content?id=bNCvyLxEAXgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
dZqHYgrhbg0C,Understanding Eastern Philosophy,Ray Billington,This book provides an accessible critical introduction to how some of the key philosophies of the East compare with those in the West.,Philosophy,https://books.google.com/books/content?id=dZqHYgrhbg0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
PdRpqoOEwEAC,The Twenty Greatest Philosophy Books,James Garvey,A witty and intelligent introduction to the top twenty philosophy books of all time,Philosophy,https://books.google.com/books/content?id=PdRpqoOEwEAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
ok4F_SawQaEC,The Columbia History of Western Philosophy,Richard Henry Popkin,"Richard Popkin has assembled 63 leading scholars to forge a chronological account of the development of Western philosophical traditions. From Plato to Wittgenstein and from Aquinas to Heidegger, this volume provides lively, in-depth, and up-to-date historical analyses of all the key figures, schools, and movements of Western philosophy. Each chapter includes an introductory essay, and Popkin provides notes that draw connections among the separate articles. The rich bibliographic information and the indexes of names and terms make the volume a invaluable resource.",History,https://books.google.com/books/content?id=ok4F_SawQaEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
2USt8izY69AC,Understanding Philosophy of Science,James Ladyman,"Few can imagine a world without telephones or televisions; many depend on computers and the Internet as part of daily life. Without scientific theory, these developments would not have been possible. In this exceptionally clear and engaging introduction to philosophy of science, James Ladyman explores the philosophical questions that arise when we reflect on the nature of the scientific method and the knowledge it produces. He discusses whether fundamental philosophical questions about knowledge and reality might be answered by science, and considers in detail the debate between realists and antirealists about the extent of scientific knowledge. Along the way, central topics in philosophy of science, such as the demarcation of science from non-science, induction, confirmation and falsification, the relationship between theory and observation and relativism are all addressed. Important and complex current debates over underdetermination, inference to the best explaination and the implications of radical theory change are clarified and clearly explained for those new to the subject.",Philosophy,https://books.google.com/books/content?id=2USt8izY69AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
